county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Adams,Menallen,Attorney General,,DEM,EUGENE DEPASQUALE,510,258,,248,4
Adams,Menallen,Attorney General,,REP,DAVE SUNDAY,1420,1137,,281,2
Adams,Menallen,Attorney General,,LIB,ROBERT COWBURN,25,20,,5,0
Adams,Menallen,Attorney General,,GNP,RICHARD L WEISS,4,3,,0,1
Adams,Menallen,Attorney General,,CST,JUSTIN L MAGILL,14,11,,3,0
Adams,Menallen,Attorney General,,FWD,ERIC L SETTLE,6,6,,0,0
Adams,Menallen,Attorney General,,,Write-ins,0,0,,0,0
Adams,Menallen,Attorney General,,,Not Assigned,0,0,,0,0
Adams,Menallen,Attorney General,,,Over Votes,0,0,,0,0
Adams,Menallen,Attorney General,,,Under Votes,20,16,,4,0
Adams,Mt Joy 1,Attorney General,,DEM,EUGENE DEPASQUALE,411,178,,233,0
Adams,Mt Joy 1,Attorney General,,REP,DAVE SUNDAY,727,484,,240,3
Adams,Mt Joy 1,Attorney General,,LIB,ROBERT COWBURN,21,12,,8,1
Adams,Mt Joy 1,Attorney General,,GNP,RICHARD L WEISS,8,7,,1,0
Adams,Mt Joy 1,Attorney General,,CST,JUSTIN L MAGILL,6,4,,2,0
Adams,Mt Joy 1,Attorney General,,FWD,ERIC L SETTLE,0,0,,0,0
Adams,Mt Joy 1,Attorney General,,,Write-ins,2,0,,1,1
Adams,Mt Joy 1,Attorney General,,,Not Assigned,2,0,,1,1
Adams,Mt Joy 1,Attorney General,,,Over Votes,1,1,,0,0
Adams,Mt Joy 1,Attorney General,,,Under Votes,18,12,,6,0
Adams,Mt Joy 2,Attorney General,,DEM,EUGENE DEPASQUALE,374,167,,207,0
Adams,Mt Joy 2,Attorney General,,REP,DAVE SUNDAY,930,624,,304,2
Adams,Mt Joy 2,Attorney General,,LIB,ROBERT COWBURN,15,11,,4,0
Adams,Mt Joy 2,Attorney General,,GNP,RICHARD L WEISS,10,5,,5,0
Adams,Mt Joy 2,Attorney General,,CST,JUSTIN L MAGILL,5,5,,0,0
Adams,Mt Joy 2,Attorney General,,FWD,ERIC L SETTLE,5,3,,2,0
Adams,Mt Joy 2,Attorney General,,,Write-ins,1,0,,1,0
Adams,Mt Joy 2,Attorney General,,,Not Assigned,1,0,,1,0
Adams,Mt Joy 2,Attorney General,,,Over Votes,0,0,,0,0
Adams,Mt Joy 2,Attorney General,,,Under Votes,30,20,,10,0
Adams,Mt Pleasant 1,Attorney General,,DEM,EUGENE DEPASQUALE,453,181,,271,1
Adams,Mt Pleasant 1,Attorney General,,REP,DAVE SUNDAY,1105,728,,372,5
Adams,Mt Pleasant 1,Attorney General,,LIB,ROBERT COWBURN,17,9,,8,0
Adams,Mt Pleasant 1,Attorney General,,GNP,RICHARD L WEISS,13,7,,6,0
Adams,Mt Pleasant 1,Attorney General,,CST,JUSTIN L MAGILL,9,6,,3,0
Adams,Mt Pleasant 1,Attorney General,,FWD,ERIC L SETTLE,4,2,,2,0
Adams,Mt Pleasant 1,Attorney General,,,Write-ins,2,1,,1,0
Adams,Mt Pleasant 1,Attorney General,,,Not Assigned,2,1,,1,0
Adams,Mt Pleasant 1,Attorney General,,,Over Votes,0,0,,0,0
Adams,Mt Pleasant 1,Attorney General,,,Under Votes,25,14,,11,0
Adams,Mt Pleasant 2,Attorney General,,DEM,EUGENE DEPASQUALE,232,147,,84,1
Adams,Mt Pleasant 2,Attorney General,,REP,DAVE SUNDAY,703,532,,169,2
Adams,Mt Pleasant 2,Attorney General,,LIB,ROBERT COWBURN,17,14,,3,0
Adams,Mt Pleasant 2,Attorney General,,GNP,RICHARD L WEISS,4,4,,0,0
Adams,Mt Pleasant 2,Attorney General,,CST,JUSTIN L MAGILL,4,4,,0,0
Adams,Mt Pleasant 2,Attorney General,,FWD,ERIC L SETTLE,0,0,,0,0
Adams,Mt Pleasant 2,Attorney General,,,Write-ins,1,0,,1,0
Adams,Mt Pleasant 2,Attorney General,,,Not Assigned,1,0,,1,0
Adams,Mt Pleasant 2,Attorney General,,,Over Votes,0,0,,0,0
Adams,Mt Pleasant 2,Attorney General,,,Under Votes,14,12,,2,0
Adams,New Oxford,Attorney General,,DEM,EUGENE DEPASQUALE,295,205,,88,2
Adams,New Oxford,Attorney General,,REP,DAVE SUNDAY,488,414,,70,4
Adams,New Oxford,Attorney General,,LIB,ROBERT COWBURN,13,10,,3,0
Adams,New Oxford,Attorney General,,GNP,RICHARD L WEISS,7,6,,1,0
Adams,New Oxford,Attorney General,,CST,JUSTIN L MAGILL,6,5,,1,0
Adams,New Oxford,Attorney General,,FWD,ERIC L SETTLE,7,4,,3,0
Adams,New Oxford,Attorney General,,,Write-ins,1,1,,0,0
Adams,New Oxford,Attorney General,,,Not Assigned,1,1,,0,0
Adams,New Oxford,Attorney General,,,Over Votes,0,0,,0,0
Adams,New Oxford,Attorney General,,,Under Votes,12,9,,3,0
Adams,Oxford 1,Attorney General,,DEM,EUGENE DEPASQUALE,524,273,,248,3
Adams,Oxford 1,Attorney General,,REP,DAVE SUNDAY,1208,853,,350,5
Adams,Oxford 1,Attorney General,,LIB,ROBERT COWBURN,23,19,,4,0
Adams,Oxford 1,Attorney General,,GNP,RICHARD L WEISS,15,8,,6,1
Adams,Oxford 1,Attorney General,,CST,JUSTIN L MAGILL,7,5,,2,0
Adams,Oxford 1,Attorney General,,FWD,ERIC L SETTLE,3,1,,2,0
Adams,Oxford 1,Attorney General,,,Write-ins,2,2,,0,0
Adams,Oxford 1,Attorney General,,,Not Assigned,2,2,,0,0
Adams,Oxford 1,Attorney General,,,Over Votes,0,0,,0,0
Adams,Oxford 1,Attorney General,,,Under Votes,46,33,,11,2
Adams,Oxford 2,Attorney General,,DEM,EUGENE DEPASQUALE,564,199,,364,1
Adams,Oxford 2,Attorney General,,REP,DAVE SUNDAY,1121,706,,410,5
Adams,Oxford 2,Attorney General,,LIB,ROBERT COWBURN,11,6,,5,0
Adams,Oxford 2,Attorney General,,GNP,RICHARD L WEISS,16,8,,7,1
Adams,Oxford 2,Attorney General,,CST,JUSTIN L MAGILL,7,3,,4,0
Adams,Oxford 2,Attorney General,,FWD,ERIC L SETTLE,3,1,,2,0
Adams,Oxford 2,Attorney General,,,Write-ins,0,0,,0,0
Adams,Oxford 2,Attorney General,,,Not Assigned,0,0,,0,0
Adams,Oxford 2,Attorney General,,,Over Votes,0,0,,0,0
Adams,Oxford 2,Attorney General,,,Under Votes,18,9,,9,0
Adams,Reading 1,Attorney General,,DEM,EUGENE DEPASQUALE,241,109,,129,3
Adams,Reading 1,Attorney General,,REP,DAVE SUNDAY,808,634,,167,7
Adams,Reading 1,Attorney General,,LIB,ROBERT COWBURN,18,10,,8,0
Adams,Reading 1,Attorney General,,GNP,RICHARD L WEISS,4,3,,1,0
Adams,Reading 1,Attorney General,,CST,JUSTIN L MAGILL,3,3,,0,0
Adams,Reading 1,Attorney General,,FWD,ERIC L SETTLE,1,1,,0,0
Adams,Reading 1,Attorney General,,,Write-ins,1,1,,0,0
Adams,Reading 1,Attorney General,,,Not Assigned,1,1,,0,0
Adams,Reading 1,Attorney General,,,Over Votes,0,0,,0,0
Adams,Reading 1,Attorney General,,,Under Votes,22,11,,11,0
Adams,Reading 2,Attorney General,,DEM,EUGENE DEPASQUALE,300,174,,124,2
Adams,Reading 2,Attorney General,,REP,DAVE SUNDAY,809,676,,132,1
Adams,Reading 2,Attorney General,,LIB,ROBERT COWBURN,14,12,,1,1
Adams,Reading 2,Attorney General,,GNP,RICHARD L WEISS,7,6,,1,0
Adams,Reading 2,Attorney General,,CST,JUSTIN L MAGILL,5,4,,1,0
Adams,Reading 2,Attorney General,,FWD,ERIC L SETTLE,6,6,,0,0
Adams,Reading 2,Attorney General,,,Write-ins,0,0,,0,0
Adams,Reading 2,Attorney General,,,Not Assigned,0,0,,0,0
Adams,Reading 2,Attorney General,,,Over Votes,0,0,,0,0
Adams,Reading 2,Attorney General,,,Under Votes,14,11,,3,0
Adams,Reading 3,Attorney General,,DEM,EUGENE DEPASQUALE,385,224,,160,1
Adams,Reading 3,Attorney General,,REP,DAVE SUNDAY,848,644,,203,1
Adams,Reading 3,Attorney General,,LIB,ROBERT COWBURN,29,24,,5,0
Adams,Reading 3,Attorney General,,GNP,RICHARD L WEISS,7,4,,3,0
Adams,Reading 3,Attorney General,,CST,JUSTIN L MAGILL,5,3,,2,0
Adams,Reading 3,Attorney General,,FWD,ERIC L SETTLE,1,1,,0,0
Adams,Reading 3,Attorney General,,,Write-ins,1,1,,0,0
Adams,Reading 3,Attorney General,,,Not Assigned,1,1,,0,0
Adams,Reading 3,Attorney General,,,Over Votes,0,0,,0,0
Adams,Reading 3,Attorney General,,,Under Votes,11,7,,4,0
Adams,Straban 1,Attorney General,,DEM,EUGENE DEPASQUALE,580,278,,302,0
Adams,Straban 1,Attorney General,,REP,DAVE SUNDAY,781,515,,266,0
Adams,Straban 1,Attorney General,,LIB,ROBERT COWBURN,18,10,,6,2
Adams,Straban 1,Attorney General,,GNP,RICHARD L WEISS,13,7,,6,0
Adams,Straban 1,Attorney General,,CST,JUSTIN L MAGILL,9,7,,2,0
Adams,Straban 1,Attorney General,,FWD,ERIC L SETTLE,5,5,,0,0
Adams,Straban 1,Attorney General,,,Write-ins,0,0,,0,0
Adams,Straban 1,Attorney General,,,Not Assigned,0,0,,0,0
Adams,Straban 1,Attorney General,,,Over Votes,1,0,,0,1
Adams,Straban 1,Attorney General,,,Under Votes,38,12,,25,1
Adams,Straban 2,Attorney General,,DEM,EUGENE DEPASQUALE,690,302,,385,3
Adams,Straban 2,Attorney General,,REP,DAVE SUNDAY,1186,740,,439,7
Adams,Straban 2,Attorney General,,LIB,ROBERT COWBURN,18,13,,4,1
Adams,Straban 2,Attorney General,,GNP,RICHARD L WEISS,9,7,,2,0
Adams,Straban 2,Attorney General,,CST,JUSTIN L MAGILL,11,8,,3,0
Adams,Straban 2,Attorney General,,FWD,ERIC L SETTLE,4,2,,1,1
Adams,Straban 2,Attorney General,,,Write-ins,2,1,,1,0
Adams,Straban 2,Attorney General,,,Not Assigned,2,1,,1,0
Adams,Straban 2,Attorney General,,,Over Votes,0,0,,0,0
Adams,Straban 2,Attorney General,,,Under Votes,32,17,,14,1
Adams,Tyrone,Attorney General,,DEM,EUGENE DEPASQUALE,282,182,,99,1
Adams,Tyrone,Attorney General,,REP,DAVE SUNDAY,830,705,,123,2
Adams,Tyrone,Attorney General,,LIB,ROBERT COWBURN,23,21,,2,0
Adams,Tyrone,Attorney General,,GNP,RICHARD L WEISS,5,4,,1,0
Adams,Tyrone,Attorney General,,CST,JUSTIN L MAGILL,3,3,,0,0
Adams,Tyrone,Attorney General,,FWD,ERIC L SETTLE,4,3,,1,0
Adams,Tyrone,Attorney General,,,Write-ins,0,0,,0,0
Adams,Tyrone,Attorney General,,,Not Assigned,0,0,,0,0
Adams,Tyrone,Attorney General,,,Over Votes,0,0,,0,0
Adams,Tyrone,Attorney General,,,Under Votes,18,17,,1,0
Adams,Union,Attorney General,,DEM,EUGENE DEPASQUALE,418,184,,229,5
Adams,Union,Attorney General,,REP,DAVE SUNDAY,1433,1055,,374,4
Adams,Union,Attorney General,,LIB,ROBERT COWBURN,27,23,,4,0
Adams,Union,Attorney General,,GNP,RICHARD L WEISS,11,10,,1,0
Adams,Union,Attorney General,,CST,JUSTIN L MAGILL,8,5,,3,0
Adams,Union,Attorney General,,FWD,ERIC L SETTLE,6,1,,5,0
Adams,Union,Attorney General,,,Write-ins,1,0,,1,0
Adams,Union,Attorney General,,,Not Assigned,1,0,,1,0
Adams,Union,Attorney General,,,Over Votes,1,1,,0,0
Adams,Union,Attorney General,,,Under Votes,36,25,,11,0
Adams,York Springs,Attorney General,,DEM,EUGENE DEPASQUALE,87,64,,22,1
Adams,York Springs,Attorney General,,REP,DAVE SUNDAY,116,101,,13,2
Adams,York Springs,Attorney General,,LIB,ROBERT COWBURN,8,8,,0,0
Adams,York Springs,Attorney General,,GNP,RICHARD L WEISS,1,1,,0,0
Adams,York Springs,Attorney General,,CST,JUSTIN L MAGILL,5,5,,0,0
Adams,York Springs,Attorney General,,FWD,ERIC L SETTLE,1,1,,0,0
Adams,York Springs,Attorney General,,,Write-ins,0,0,,0,0
Adams,York Springs,Attorney General,,,Not Assigned,0,0,,0,0
Adams,York Springs,Attorney General,,,Over Votes,0,0,,0,0
Adams,York Springs,Attorney General,,,Under Votes,5,4,,1,0
